EnrollmentID,StudentID,CourseID,EnrollmentDate
ENR08357,STD1035,CRS0036,2022-11-30
ENR08358,STD1700,CRS0011,2022-10-16
ENR08359,STD1131,CRS0001,2022-09-10
ENR08360,STD1465,CRS0030,2025-02-17
ENR08361,STD1262,CRS0048,2023-02-06
ENR08362,STD1848,CRS0044,2024-10-14
ENR08363,STD1666,CRS0022,2023-12-12
ENR08364,STD1023,CRS0015,2022-08-24
ENR08365,STD1130,CRS0007,2025-05-01
ENR08366,STD1828,CRS0018,2023-02-16
ENR08367,STD1118,CRS0009,2023-04-01
ENR08368,STD1292,CRS0019,2024-05-06
ENR08369,STD1348,CRS0037,2025-05-18
ENR08370,STD1039,CRS0007,2024-08-13
ENR08371,STD1222,CRS0001,2022-10-22
ENR08372,STD1419,CRS0022,2023-11-19
ENR08373,STD1266,CRS0009,2022-11-09
ENR08374,STD1821,CRS0035,2025-05-24
ENR08375,STD1652,CRS0048,2024-04-18
ENR08376,STD1683,CRS0041,2024-04-02
ENR08377,STD1323,CRS0012,2024-12-13
ENR08378,STD1078,CRS0046,2023-03-18
ENR08379,STD1829,CRS0031,2023-05-21
ENR08380,STD1190,CRS0044,2024-03-29
ENR08381,STD1589,CRS0018,2025-02-02
ENR08382,STD1090,CRS0009,2023-05-10
ENR08383,STD1840,CRS0007,2023-06-16
ENR08384,STD1548,CRS0020,2024-07-05
ENR08385,STD1512,CRS0001,2024-08-05
ENR08386,STD1783,CRS0023,2022-09-13
ENR08387,STD1134,CRS0015,2024-01-11
ENR08388,STD1478,CRS0040,2023-03-19
ENR08389,STD1238,CRS0015,2024-10-22
ENR08390,STD1173,CRS0050,2024-09-10
ENR08391,STD1515,CRS0022,2022-09-10
ENR08392,STD1722,CRS0043,2022-08-25
ENR08393,STD1730,CRS0021,2022-10-02
ENR08394,STD1621,CRS0028,2024-09-20
ENR08395,STD1298,CRS0045,2024-09-29
ENR08396,STD1936,CRS0011,2023-06-16
ENR08397,STD1184,CRS0049,2025-02-16
ENR08398,STD1656,CRS0005,2024-12-06
ENR08399,STD1144,CRS0014,2023-10-05
ENR08400,STD1475,CRS0033,2023-05-23
ENR08401,STD1513,CRS0004,2023-09-12
ENR08402,STD1958,CRS0005,2023-04-23
ENR08403,STD1546,CRS0016,2024-04-28
ENR08404,STD1151,CRS0001,2022-11-23
ENR08405,STD1129,CRS0016,2025-03-21
ENR08406,STD1194,CRS0042,2023-05-10
ENR08407,STD1037,CRS0027,2022-06-19
ENR08408,STD1162,CRS0033,2023-08-25
ENR08409,STD1686,CRS0037,2024-08-21
ENR08410,STD1672,CRS0044,2024-02-17
ENR08411,STD1846,CRS0025,2022-12-21
ENR08412,STD1458,CRS0021,2024-01-01
ENR08413,STD1215,CRS0017,2024-10-26
ENR08414,STD1043,CRS0008,2022-08-29
ENR08415,STD1914,CRS0019,2023-11-03
ENR08416,STD1479,CRS0033,2023-05-24
ENR08417,STD1241,CRS0018,2022-12-18
ENR08418,STD1554,CRS0050,2025-04-15
ENR08419,STD1934,CRS0029,2023-03-07
ENR08420,STD1755,CRS0033,2025-02-28
ENR08421,STD1049,CRS0040,2024-09-19
ENR08422,STD1323,CRS0041,2024-01-09
ENR08423,STD1215,CRS0019,2025-05-06
ENR08424,STD1552,CRS0021,2024-10-02
ENR08425,STD1424,CRS0005,2024-08-23
ENR08426,STD1253,CRS0022,2023-04-03
ENR08427,STD1246,CRS0034,2025-03-25
ENR08428,STD1243,CRS0049,2022-11-22
ENR08429,STD1724,CRS0046,2022-09-13
ENR08430,STD1696,CRS0008,2023-08-03
ENR08431,STD1877,CRS0049,2025-05-15
ENR08432,STD1119,CRS0030,2024-06-01
ENR08433,STD1483,CRS0002,2024-07-26
ENR08434,STD1877,CRS0049,2025-01-09
ENR08435,STD1469,CRS0039,2023-07-22
ENR08436,STD1058,CRS0028,2024-01-11
ENR08437,STD1209,CRS0034,2022-10-26
ENR08438,STD1030,CRS0006,2023-09-19
ENR08439,STD1985,CRS0026,2024-08-30
ENR08440,STD1054,CRS0002,2023-09-07
ENR08441,STD1172,CRS0021,2023-10-26
ENR08442,STD1831,CRS0029,2023-04-01
ENR08443,STD1466,CRS0031,2023-12-06
ENR08444,STD1889,CRS0020,2022-08-19
ENR08445,STD1526,CRS0027,2024-02-04
ENR08446,STD1532,CRS0009,2024-03-09
ENR08447,STD1016,CRS0008,2024-09-19
ENR08448,STD1680,CRS0014,2025-03-26
ENR08449,STD1182,CRS0002,2022-07-16
ENR08450,STD1194,CRS0046,2025-02-08
ENR08451,STD1592,CRS0031,2023-12-08
ENR08452,STD1862,CRS0035,2024-01-08
ENR08453,STD1130,CRS0043,2024-11-25
ENR08454,STD1412,CRS0034,2023-05-09
ENR08455,STD1358,CRS0044,2023-11-11
ENR08456,STD1808,CRS0032,2025-05-26
ENR08457,STD1429,CRS0050,2024-02-04
ENR08458,STD1033,CRS0030,2025-03-16
ENR08459,STD1623,CRS0028,2023-10-25
ENR08460,STD1535,CRS0036,2024-01-31
ENR08461,STD1689,CRS0029,2025-04-23
ENR08462,STD1963,CRS0029,2024-02-06
ENR08463,STD1472,CRS0012,2023-07-07
ENR08464,STD1766,CRS0002,2025-02-22
ENR08465,STD1896,CRS0012,2024-09-28
ENR08466,STD1262,CRS0018,2023-02-20
ENR08467,STD1628,CRS0010,2022-08-16
ENR08468,STD1501,CRS0016,2025-01-13
ENR08469,STD1570,CRS0027,2024-11-16
ENR08470,STD1959,CRS0016,2022-12-11
ENR08471,STD1394,CRS0016,2024-08-14
ENR08472,STD1544,CRS0034,2023-11-25
ENR08473,STD1642,CRS0040,2024-10-25
ENR08474,STD1977,CRS0048,2025-03-26
ENR08475,STD1037,CRS0030,2024-09-21
ENR08476,STD1323,CRS0016,2025-04-18
ENR08477,STD1587,CRS0029,2024-04-03
ENR08478,STD1010,CRS0010,2022-11-16
ENR08479,STD1429,CRS0034,2024-05-01
ENR08480,STD1207,CRS0021,2024-12-13
ENR08481,STD1606,CRS0042,2024-06-10
ENR08482,STD1104,CRS0043,2022-11-12
ENR08483,STD1728,CRS0014,2025-02-06
ENR08484,STD1136,CRS0007,2024-03-20
ENR08485,STD1988,CRS0017,2024-06-25
ENR08486,STD1474,CRS0009,2025-03-30
ENR08487,STD1901,CRS0049,2022-07-12
ENR08488,STD1011,CRS0031,2023-02-23
ENR08489,STD1842,CRS0013,2025-05-03
ENR08490,STD1742,CRS0048,2023-05-22
ENR08491,STD1385,CRS0043,2024-07-26
ENR08492,STD1207,CRS0034,2024-04-30
ENR08493,STD1987,CRS0001,2023-04-18
ENR08494,STD1014,CRS0034,2024-12-10
ENR08495,STD1388,CRS0025,2025-05-29
ENR08496,STD1365,CRS0046,2023-05-04
ENR08497,STD1231,CRS0035,2022-10-15
ENR08498,STD1147,CRS0047,2024-04-14
ENR08499,STD1269,CRS0038,2023-09-03
ENR08500,STD1893,CRS0030,2024-12-14
ENR08501,STD1243,CRS0027,2024-05-15
ENR08502,STD1594,CRS0013,2023-04-09
ENR08503,STD1959,CRS0019,2023-12-12
ENR08504,STD1245,CRS0040,2024-02-19
ENR08505,STD1869,CRS0007,2023-03-03
ENR08506,STD1870,CRS0032,2024-10-19
ENR08507,STD1475,CRS0041,2022-09-17
ENR08508,STD1388,CRS0013,2023-01-04
ENR08509,STD1958,CRS0010,2024-04-09
ENR08510,STD1291,CRS0050,2024-07-30
ENR08511,STD1408,CRS0040,2022-10-18
ENR08512,STD1126,CRS0003,2022-08-23
ENR08513,STD1146,CRS0020,2022-09-22
ENR08514,STD1450,CRS0042,2024-05-03
ENR08515,STD1695,CRS0010,2022-12-21
ENR08516,STD1171,CRS0022,2022-10-13
ENR08517,STD1028,CRS0034,2024-09-18
ENR08518,STD1376,CRS0016,2022-11-18
ENR08519,STD1734,CRS0002,2025-05-09
ENR08520,STD1065,CRS0047,2023-12-04
ENR08521,STD1426,CRS0010,2025-06-05
ENR08522,STD1251,CRS0019,2023-01-23
ENR08523,STD1305,CRS0009,2023-07-01
ENR08524,STD1470,CRS0008,2024-03-15
ENR08525,STD1531,CRS0030,2022-10-17
ENR08526,STD1043,CRS0004,2024-02-11
ENR08527,STD1744,CRS0023,2023-03-28
ENR08528,STD1358,CRS0013,2025-05-05
ENR08529,STD1682,CRS0036,2023-01-30
ENR08530,STD1795,CRS0042,2023-03-08
ENR08531,STD1296,CRS0016,2024-07-13
ENR08532,STD1993,CRS0046,2023-08-03
ENR08533,STD1119,CRS0013,2023-01-19
ENR08534,STD1791,CRS0003,2022-10-17
ENR08535,STD1624,CRS0015,2024-03-20
ENR08536,STD1920,CRS0001,2024-06-10
ENR08537,STD1440,CRS0012,2024-02-02
ENR08538,STD1069,CRS0004,2024-06-05
ENR08539,STD1363,CRS0037,2023-10-24
ENR08540,STD1270,CRS0028,2023-11-30
ENR08541,STD1780,CRS0045,2023-07-08
ENR08542,STD1563,CRS0011,2023-05-31
ENR08543,STD1273,CRS0049,2025-05-16
ENR08544,STD1312,CRS0026,2024-12-03
ENR08545,STD1170,CRS0026,2025-01-20
ENR08546,STD1439,CRS0004,2023-09-19
ENR08547,STD1925,CRS0023,2023-09-01
ENR08548,STD1127,CRS0042,2023-06-22
ENR08549,STD1859,CRS0034,2024-10-04
ENR08550,STD1209,CRS0004,2025-03-11
ENR08551,STD1841,CRS0008,2023-11-11
ENR08552,STD1834,CRS0013,2024-03-03
ENR08553,STD1596,CRS0047,2024-09-27
ENR08554,STD1580,CRS0029,2024-04-18
ENR08555,STD1286,CRS0020,2025-05-12
ENR08556,STD1085,CRS0018,2023-05-29
ENR08557,STD1841,CRS0042,2023-10-14
ENR08558,STD1162,CRS0021,2023-03-26
ENR08559,STD1721,CRS0018,2024-11-13
ENR08560,STD1535,CRS0016,2022-06-21
ENR08561,STD1288,CRS0014,2023-09-24
ENR08562,STD1386,CRS0022,2024-10-09
ENR08563,STD1260,CRS0020,2024-09-28
ENR08564,STD1944,CRS0025,2024-08-18
ENR08565,STD1704,CRS0001,2023-08-22
ENR08566,STD1281,CRS0040,2023-12-22
ENR08567,STD1219,CRS0020,2023-11-01
ENR08568,STD1690,CRS0012,2024-08-05
ENR08569,STD1318,CRS0039,2022-08-17
ENR08570,STD1644,CRS0032,2025-03-15
ENR08571,STD1491,CRS0017,2025-02-03
ENR08572,STD1477,CRS0023,2025-05-17
ENR08573,STD1336,CRS0006,2025-04-06
ENR08574,STD1177,CRS0020,2023-05-14
ENR08575,STD1578,CRS0038,2025-01-10
ENR08576,STD1191,CRS0015,2025-04-26
ENR08577,STD1875,CRS0011,2024-10-14
ENR08578,STD1932,CRS0009,2025-02-21
ENR08579,STD1738,CRS0037,2023-08-11
ENR08580,STD1282,CRS0035,2023-05-22
ENR08581,STD1525,CRS0032,2025-05-29
ENR08582,STD1134,CRS0042,2023-04-07
ENR08583,STD1664,CRS0040,2023-06-26
ENR08584,STD1974,CRS0015,2023-07-21
ENR08585,STD1603,CRS0032,2024-06-03
ENR08586,STD1275,CRS0014,2022-06-30
ENR08587,STD1859,CRS0019,2024-03-17
ENR08588,STD1676,CRS0042,2023-04-18
ENR08589,STD1390,CRS0019,2022-10-22
ENR08590,STD1470,CRS0024,2023-05-14
ENR08591,STD1485,CRS0024,2025-03-02
ENR08592,STD1663,CRS0007,2023-05-10
ENR08593,STD1794,CRS0020,2025-01-12
ENR08594,STD1039,CRS0022,2024-07-22
ENR08595,STD1170,CRS0020,2022-09-10
ENR08596,STD1213,CRS0020,2023-09-25
ENR08597,STD1935,CRS0021,2022-09-10
ENR08598,STD1265,CRS0027,2022-12-23
ENR08599,STD1000,CRS0015,2025-04-07
ENR08600,STD1137,CRS0050,2024-09-05
ENR08601,STD1620,CRS0032,2023-10-12
ENR08602,STD1084,CRS0033,2024-03-22
ENR08603,STD1759,CRS0038,2023-09-12
ENR08604,STD1898,CRS0003,2024-03-05
ENR08605,STD1473,CRS0002,2023-08-09
ENR08606,STD1482,CRS0010,2024-02-18
ENR08607,STD1757,CRS0018,2023-02-22
ENR08608,STD1410,CRS0026,2024-05-17
ENR08609,STD1608,CRS0037,2023-05-31
ENR08610,STD1412,CRS0038,2025-05-13
ENR08611,STD1894,CRS0015,2024-08-16
ENR08612,STD1274,CRS0045,2022-09-09
ENR08613,STD1114,CRS0039,2024-04-02
ENR08614,STD1202,CRS0012,2022-11-19
ENR08615,STD1042,CRS0018,2023-10-05
ENR08616,STD1925,CRS0006,2025-01-21
ENR08617,STD1762,CRS0002,2022-10-24
ENR08618,STD1472,CRS0030,2024-07-20
ENR08619,STD1786,CRS0031,2024-01-17
ENR08620,STD1400,CRS0049,2025-04-03
ENR08621,STD1133,CRS0039,2024-05-07
ENR08622,STD1196,CRS0039,2022-10-13
ENR08623,STD1657,CRS0049,2022-12-08
ENR08624,STD1028,CRS0029,2023-08-14
ENR08625,STD1193,CRS0018,2023-08-26
ENR08626,STD1202,CRS0008,2025-01-19
ENR08627,STD1121,CRS0018,2024-05-17
ENR08628,STD1968,CRS0033,2023-12-27
ENR08629,STD1077,CRS0012,2023-05-11
ENR08630,STD1049,CRS0018,2023-07-26
ENR08631,STD1749,CRS0003,2024-09-24
ENR08632,STD1118,CRS0049,2023-01-26
ENR08633,STD1431,CRS0040,2024-10-26
ENR08634,STD1200,CRS0023,2022-12-16
ENR08635,STD1412,CRS0013,2025-01-22
ENR08636,STD1610,CRS0029,2024-10-17
ENR08637,STD1459,CRS0019,2024-08-08
ENR08638,STD1785,CRS0030,2023-02-22
ENR08639,STD1240,CRS0021,2025-02-25
ENR08640,STD1977,CRS0050,2022-06-23
ENR08641,STD1072,CRS0047,2022-06-21
ENR08642,STD1787,CRS0034,2022-11-05
ENR08643,STD1961,CRS0004,2025-05-21
ENR08644,STD1553,CRS0020,2024-03-16
ENR08645,STD1531,CRS0037,2024-09-03
ENR08646,STD1829,CRS0001,2024-03-05
ENR08647,STD1502,CRS0026,2024-08-18
ENR08648,STD1808,CRS0020,2025-02-02
ENR08649,STD1906,CRS0025,2023-10-27
ENR08650,STD1349,CRS0012,2022-11-06
ENR08651,STD1666,CRS0048,2023-03-11
ENR08652,STD1381,CRS0038,2022-09-02
ENR08653,STD1454,CRS0021,2024-02-02
ENR08654,STD1523,CRS0035,2025-01-24
ENR08655,STD1402,CRS0050,2024-02-22
ENR08656,STD1185,CRS0021,2025-01-11
ENR08657,STD1172,CRS0045,2023-06-26
ENR08658,STD1063,CRS0038,2023-09-16
ENR08659,STD1787,CRS0042,2024-01-26
ENR08660,STD1103,CRS0036,2023-10-24
ENR08661,STD1727,CRS0020,2023-03-27
ENR08662,STD1129,CRS0006,2024-03-13
ENR08663,STD1147,CRS0011,2023-12-11
ENR08664,STD1253,CRS0032,2022-12-13
ENR08665,STD1380,CRS0035,2024-09-13
ENR08666,STD1567,CRS0008,2024-01-18
ENR08667,STD1703,CRS0042,2024-11-06
ENR08668,STD1667,CRS0044,2024-10-25
ENR08669,STD1524,CRS0009,2022-08-27
ENR08670,STD1382,CRS0027,2025-01-23
ENR08671,STD1351,CRS0030,2024-05-01
ENR08672,STD1247,CRS0004,2025-04-22
ENR08673,STD1378,CRS0015,2023-08-08
ENR08674,STD1974,CRS0023,2024-12-08
ENR08675,STD1799,CRS0011,2024-03-30
ENR08676,STD1557,CRS0023,2024-09-09
ENR08677,STD1291,CRS0040,2024-12-31
ENR08678,STD1106,CRS0038,2025-03-18
ENR08679,STD1139,CRS0042,2024-05-28
ENR08680,STD1055,CRS0024,2025-02-21
ENR08681,STD1919,CRS0036,2023-06-29
ENR08682,STD1684,CRS0044,2023-09-15
ENR08683,STD1564,CRS0018,2022-08-31
ENR08684,STD1838,CRS0043,2024-02-24
ENR08685,STD1445,CRS0005,2024-04-21
ENR08686,STD1913,CRS0003,2025-02-25
ENR08687,STD1004,CRS0009,2024-09-22
ENR08688,STD1526,CRS0010,2023-06-15
ENR08689,STD1701,CRS0010,2024-04-09
ENR08690,STD1878,CRS0044,2023-06-07
ENR08691,STD1519,CRS0028,2023-06-25
ENR08692,STD1178,CRS0020,2023-02-06
ENR08693,STD1360,CRS0044,2023-04-18
ENR08694,STD1990,CRS0039,2023-12-22
ENR08695,STD1013,CRS0029,2023-12-23
ENR08696,STD1621,CRS0035,2024-03-15
ENR08697,STD1390,CRS0009,2024-04-17
ENR08698,STD1608,CRS0005,2023-03-03
ENR08699,STD1406,CRS0021,2024-10-04
ENR08700,STD1870,CRS0050,2024-12-16
ENR08701,STD1679,CRS0035,2023-12-14
ENR08702,STD1418,CRS0027,2023-12-10
ENR08703,STD1015,CRS0003,2023-11-22
ENR08704,STD1439,CRS0019,2024-05-19
ENR08705,STD1605,CRS0022,2024-09-05
ENR08706,STD1617,CRS0042,2022-06-10
ENR08707,STD1071,CRS0004,2023-06-29
ENR08708,STD1856,CRS0025,2023-01-29
ENR08709,STD1160,CRS0023,2023-07-13
ENR08710,STD1126,CRS0007,2023-10-30
ENR08711,STD1713,CRS0044,2024-01-31
ENR08712,STD1830,CRS0029,2023-06-17
ENR08713,STD1569,CRS0027,2024-08-01
ENR08714,STD1796,CRS0041,2024-08-28
ENR08715,STD1590,CRS0048,2022-10-09
ENR08716,STD1861,CRS0044,2024-12-13
ENR08717,STD1831,CRS0038,2023-03-30
ENR08718,STD1312,CRS0050,2025-04-30
ENR08719,STD1500,CRS0002,2025-02-20
ENR08720,STD1454,CRS0044,2024-03-06
ENR08721,STD1229,CRS0014,2022-10-19
ENR08722,STD1997,CRS0019,2023-06-26
ENR08723,STD1896,CRS0036,2022-08-15
ENR08724,STD1530,CRS0030,2023-01-09
ENR08725,STD1481,CRS0028,2022-09-12
ENR08726,STD1307,CRS0045,2024-07-18
ENR08727,STD1767,CRS0025,2025-01-31
ENR08728,STD1260,CRS0012,2024-06-26
ENR08729,STD1966,CRS0032,2024-12-06
ENR08730,STD1765,CRS0019,2024-04-25
ENR08731,STD1562,CRS0006,2024-02-04
ENR08732,STD1909,CRS0012,2024-06-04
ENR08733,STD1775,CRS0039,2024-02-02
ENR08734,STD1273,CRS0030,2023-04-06
ENR08735,STD1555,CRS0029,2023-08-16
ENR08736,STD1174,CRS0002,2023-07-02
ENR08737,STD1823,CRS0031,2024-08-24
ENR08738,STD1951,CRS0044,2023-03-05
ENR08739,STD1318,CRS0031,2024-05-28
ENR08740,STD1285,CRS0032,2024-07-03
ENR08741,STD1774,CRS0041,2024-07-06
ENR08742,STD1202,CRS0015,2024-03-07
ENR08743,STD1478,CRS0009,2022-08-11
ENR08744,STD1811,CRS0024,2024-04-18
ENR08745,STD1613,CRS0028,2025-05-17
ENR08746,STD1159,CRS0050,2022-11-02
ENR08747,STD1468,CRS0006,2022-11-05
ENR08748,STD1636,CRS0004,2022-11-25
ENR08749,STD1402,CRS0029,2024-02-15
ENR08750,STD1816,CRS0014,2024-04-01
ENR08751,STD1903,CRS0049,2024-08-31
ENR08752,STD1310,CRS0023,2022-09-03
ENR08753,STD1879,CRS0031,2024-07-21
ENR08754,STD1532,CRS0007,2024-10-02
ENR08755,STD1673,CRS0027,2024-03-09
ENR08756,STD1179,CRS0043,2025-03-29
ENR08757,STD1868,CRS0042,2024-09-18
ENR08758,STD1466,CRS0039,2023-11-04
ENR08759,STD1100,CRS0041,2023-01-21
ENR08760,STD1666,CRS0001,2023-02-20
ENR08761,STD1999,CRS0009,2024-10-11
ENR08762,STD1204,CRS0040,2025-03-13
ENR08763,STD1882,CRS0023,2023-03-10
ENR08764,STD1858,CRS0009,2023-07-26
ENR08765,STD1154,CRS0038,2025-03-06
ENR08766,STD1147,CRS0022,2023-09-28
ENR08767,STD1265,CRS0049,2023-09-28
ENR08768,STD1876,CRS0028,2024-12-22
ENR08769,STD1182,CRS0028,2022-09-10
ENR08770,STD1132,CRS0009,2024-10-20
ENR08771,STD1549,CRS0012,2025-05-16
ENR08772,STD1513,CRS0001,2023-01-05
ENR08773,STD1610,CRS0008,2023-03-09
ENR08774,STD1462,CRS0028,2024-09-18
ENR08775,STD1373,CRS0013,2025-05-16
ENR08776,STD1528,CRS0018,2025-03-15
ENR08777,STD1799,CRS0045,2023-06-13
ENR08778,STD1782,CRS0004,2025-02-03
ENR08779,STD1716,CRS0035,2024-04-23
ENR08780,STD1095,CRS0009,2023-07-18
ENR08781,STD1087,CRS0034,2023-12-19
ENR08782,STD1974,CRS0045,2023-05-06
ENR08783,STD1981,CRS0011,2024-09-24
ENR08784,STD1609,CRS0024,2022-12-10
ENR08785,STD1810,CRS0046,2023-07-13
ENR08786,STD1393,CRS0047,2024-01-28
ENR08787,STD1165,CRS0039,2023-04-08
ENR08788,STD1009,CRS0018,2023-09-19
ENR08789,STD1503,CRS0011,2022-07-21
ENR08790,STD1192,CRS0037,2022-08-26
ENR08791,STD1781,CRS0025,2024-04-18
ENR08792,STD1316,CRS0046,2024-03-08
ENR08793,STD1833,CRS0013,2024-01-27
ENR08794,STD1408,CRS0005,2023-06-29
ENR08795,STD1292,CRS0022,2023-05-02
ENR08796,STD1921,CRS0028,2023-04-08
ENR08797,STD1091,CRS0010,2024-01-13
ENR08798,STD1039,CRS0047,2025-04-08
ENR08799,STD1084,CRS0012,2023-10-07
ENR08800,STD1026,CRS0017,2025-01-13
ENR08801,STD1555,CRS0050,2024-02-23
ENR08802,STD1822,CRS0047,2024-05-04
ENR08803,STD1056,CRS0002,2022-06-20
ENR08804,STD1822,CRS0029,2024-10-03
ENR08805,STD1027,CRS0038,2025-03-25
ENR08806,STD1058,CRS0034,2024-02-12
ENR08807,STD1084,CRS0015,2023-06-09
ENR08808,STD1372,CRS0047,2024-03-01
ENR08809,STD1918,CRS0014,2024-08-23
ENR08810,STD1640,CRS0038,2022-06-26
ENR08811,STD1925,CRS0037,2024-05-18
ENR08812,STD1911,CRS0023,2023-02-03
ENR08813,STD1667,CRS0010,2024-11-23
ENR08814,STD1290,CRS0023,2025-05-04
ENR08815,STD1454,CRS0011,2022-12-12
ENR08816,STD1964,CRS0030,2024-12-22
ENR08817,STD1941,CRS0047,2022-09-17
ENR08818,STD1624,CRS0024,2023-01-24
ENR08819,STD1582,CRS0009,2022-09-08
ENR08820,STD1775,CRS0018,2022-08-11
ENR08821,STD1227,CRS0046,2023-09-24
ENR08822,STD1249,CRS0019,2022-06-22
ENR08823,STD1404,CRS0040,2024-12-14
ENR08824,STD1734,CRS0039,2024-04-25
ENR08825,STD1860,CRS0041,2022-08-07
ENR08826,STD1722,CRS0002,2022-09-18
ENR08827,STD1909,CRS0014,2023-08-30
ENR08828,STD1296,CRS0014,2025-02-25
ENR08829,STD1148,CRS0016,2023-12-08
ENR08830,STD1344,CRS0049,2023-04-11
ENR08831,STD1739,CRS0007,2024-09-13
ENR08832,STD1547,CRS0010,2022-06-24
ENR08833,STD1581,CRS0017,2024-08-08
ENR08834,STD1063,CRS0048,2024-07-02
ENR08835,STD1198,CRS0037,2025-01-14
ENR08836,STD1372,CRS0036,2023-03-27
ENR08837,STD1741,CRS0005,2024-07-14
ENR08838,STD1306,CRS0033,2024-03-20
ENR08839,STD1990,CRS0004,2025-04-15
ENR08840,STD1793,CRS0017,2022-12-30
ENR08841,STD1219,CRS0033,2023-03-28
ENR08842,STD1608,CRS0012,2023-02-18
ENR08843,STD1722,CRS0006,2023-08-03
ENR08844,STD1425,CRS0020,2023-05-01
ENR08845,STD1306,CRS0007,2024-03-18
ENR08846,STD1534,CRS0012,2022-06-27
ENR08847,STD1756,CRS0014,2023-02-27
ENR08848,STD1661,CRS0013,2023-12-02
ENR08849,STD1081,CRS0029,2023-05-30
ENR08850,STD1955,CRS0039,2024-04-12
ENR08851,STD1199,CRS0046,2023-08-27
ENR08852,STD1365,CRS0040,2025-02-03
ENR08853,STD1391,CRS0047,2025-05-17
ENR08854,STD1564,CRS0003,2022-07-15
ENR08855,STD1105,CRS0017,2024-10-21
ENR08856,STD1840,CRS0002,2023-02-20
ENR08857,STD1940,CRS0022,2024-12-15
ENR08858,STD1792,CRS0024,2023-05-22
ENR08859,STD1649,CRS0016,2024-12-26
ENR08860,STD1912,CRS0008,2023-02-18
ENR08861,STD1499,CRS0032,2023-04-13
ENR08862,STD1722,CRS0045,2023-09-08
ENR08863,STD1935,CRS0006,2023-07-06
ENR08864,STD1089,CRS0002,2024-09-04
ENR08865,STD1417,CRS0017,2022-07-19
ENR08866,STD1527,CRS0031,2023-03-09
ENR08867,STD1748,CRS0009,2025-04-08
ENR08868,STD1361,CRS0001,2023-01-20
ENR08869,STD1602,CRS0024,2023-12-09
ENR08870,STD1070,CRS0009,2025-03-23
ENR08871,STD1096,CRS0037,2025-02-22
ENR08872,STD1434,CRS0050,2022-12-19
ENR08873,STD1804,CRS0022,2022-12-09
ENR08874,STD1340,CRS0039,2022-07-02
ENR08875,STD1053,CRS0031,2023-01-10
ENR08876,STD1531,CRS0045,2022-10-12
ENR08877,STD1534,CRS0030,2024-11-23
ENR08878,STD1277,CRS0012,2025-02-16
ENR08879,STD1862,CRS0030,2024-11-20
ENR08880,STD1522,CRS0010,2023-12-31
ENR08881,STD1912,CRS0002,2023-04-24
ENR08882,STD1159,CRS0024,2025-05-27
ENR08883,STD1860,CRS0024,2022-09-30
ENR08884,STD1058,CRS0011,2024-12-21
ENR08885,STD1052,CRS0050,2025-04-08
ENR08886,STD1593,CRS0019,2022-07-10
ENR08887,STD1226,CRS0027,2024-10-27
ENR08888,STD1942,CRS0007,2024-09-01
ENR08889,STD1610,CRS0010,2022-10-17
ENR08890,STD1703,CRS0036,2023-07-09
ENR08891,STD1782,CRS0021,2023-07-19
ENR08892,STD1468,CRS0018,2024-11-01
ENR08893,STD1844,CRS0016,2022-12-28
ENR08894,STD1982,CRS0014,2023-06-09
ENR08895,STD1930,CRS0027,2024-08-16
ENR08896,STD1911,CRS0035,2024-03-16
ENR08897,STD1604,CRS0028,2023-03-08
ENR08898,STD1422,CRS0031,2024-08-05
ENR08899,STD1002,CRS0037,2022-12-04
ENR08900,STD1901,CRS0050,2025-05-21
ENR08901,STD1948,CRS0010,2024-09-02
ENR08902,STD1097,CRS0048,2025-06-09
ENR08903,STD1477,CRS0017,2024-09-16
ENR08904,STD1708,CRS0017,2023-03-24
ENR08905,STD1237,CRS0028,2023-12-09
ENR08906,STD1459,CRS0002,2024-04-10
ENR08907,STD1340,CRS0049,2023-12-29
ENR08908,STD1166,CRS0050,2024-06-11
ENR08909,STD1394,CRS0003,2023-12-22
ENR08910,STD1288,CRS0020,2023-06-23
ENR08911,STD1614,CRS0023,2022-07-10
ENR08912,STD1338,CRS0003,2023-08-08
ENR08913,STD1082,CRS0018,2023-12-21
ENR08914,STD1146,CRS0010,2024-11-08
ENR08915,STD1551,CRS0044,2023-03-26
ENR08916,STD1619,CRS0033,2023-04-18
ENR08917,STD1672,CRS0028,2023-07-31
ENR08918,STD1366,CRS0016,2022-07-06
ENR08919,STD1593,CRS0009,2024-04-07
ENR08920,STD1596,CRS0042,2023-03-25
ENR08921,STD1728,CRS0045,2022-09-17
ENR08922,STD1060,CRS0027,2023-05-11
ENR08923,STD1326,CRS0017,2023-03-30
ENR08924,STD1603,CRS0001,2023-12-24
ENR08925,STD1780,CRS0045,2024-05-19
ENR08926,STD1253,CRS0009,2024-08-17
ENR08927,STD1774,CRS0013,2023-01-10
ENR08928,STD1516,CRS0016,2023-10-18
ENR08929,STD1942,CRS0034,2024-03-12
ENR08930,STD1323,CRS0030,2024-09-17
ENR08931,STD1421,CRS0007,2025-01-29
ENR08932,STD1290,CRS0032,2023-12-08
ENR08933,STD1116,CRS0027,2024-02-12
ENR08934,STD1951,CRS0016,2025-04-10
ENR08935,STD1128,CRS0007,2025-05-09
ENR08936,STD1888,CRS0008,2024-05-29
ENR08937,STD1815,CRS0022,2024-09-10
ENR08938,STD1130,CRS0031,2023-04-17
